path,source,also_held_on,file_gb,series_index,series_name,derived,shape,n_x,n_y,n_z,n_t,n_channels,lut_names,bit_depth,fps,duration_s,um_per_px,um_per_z,field_um,z_span_um,calibrated,strain,person,year,error
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,11,W3_Series012,,z-stack,2048,2048,61,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,21.3,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,12,W4_Series013_zoom1.0,,z-stack,2048,782,80,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,28.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,13,W4_Series014,,z-stack,2048,801,68,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,23.8,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,14,W4_Series015,,z-stack,2048,727,69,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,24.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,15,W5_Series016_zoom1.01,,z-stack,2048,680,94,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,33.0,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,16,W5_Series017,,z-stack,2048,690,78,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,27.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,17,W5_Series018,,z-stack,2048,2048,115,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,40.5,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,18,W6_Series019_zoom1.0,,z-stack,2048,782,79,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,27.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,19,W6_Series020,,z-stack,2048,736,28,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,9.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,20,W6_Series021,,z-stack,2048,958,87,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,30.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,21,E1_Series022,,z-stack,2048,2048,29,1,3,Green|Red|Gray,8,,,0.0342,0.3552,70.0,9.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,22,Image023,,single plane,512,512,1,1,3,Green|Red|Gray,8,,,0.3617,,185.2,,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,23,Image024,,single plane,512,512,1,1,3,Green|Red|Gray,8,,,0.3617,,185.2,,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,24,W7_Series025_zoom1.0,,z-stack,2048,736,62,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,21.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230130_AH-E.lif,scope_PC,L_drive,12.319,25,W7_Series026,,z-stack,2048,2048,62,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,21.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,0,E1_Series001,,z-stack,2048,2048,50,1,3,Green|Red|Gray,8,,,0.0372,0.3552,76.2,17.4,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,1,W1A_Series002,,z-stack,2048,893,80,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,28.1,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,2,W1A_Series003,,z-stack,2048,923,64,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,22.4,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,3,W1A_Series004,,z-stack,2048,1226,40,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,13.9,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,4,W1A_Series005,,z-stack,2048,2048,62,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,21.7,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,5,W2L4_Series006,,z-stack,2048,2048,73,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,25.6,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,6,W2L4_Series007,,z-stack,2048,2048,38,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,13.1,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,7,W2L4_Series008,,z-stack,2048,2048,40,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,13.9,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,8,W3L_Series009,,z-stack,2048,2048,48,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,16.7,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,9,W4L_Series010,,z-stack,4096,4096,70,1,3,Green|Red|Gray,8,,,0.0562,0.3552,230.2,24.5,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,10,W5L_Series011,,z-stack,4096,4096,60,1,3,Green|Red|Gray,8,,,0.0601,0.3552,246.1,21.0,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,11,E2_Series012,,z-stack,512,512,29,1,3,Green|Red|Gray,8,,,0.168,0.3552,86.0,9.9,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,12,W6L_Series013,,z-stack,4096,4096,55,1,3,Green|Red|Gray,8,,,0.0329,0.3557,134.9,19.2,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,13,E3_Series014_early stage,,z-stack,512,512,50,1,3,Green|Red|Gray,8,,,0.1471,0.3557,75.3,17.4,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,14,Image015,,single plane,512,512,1,1,3,Green|Red|Gray,8,,,0.2551,,130.6,,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,15,E45_Series016_early stage,,z-stack,2048,2048,37,1,3,Green|Red|Gray,8,,,0.0609,0.3557,124.8,12.8,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,16,W7L_Series017,,z-stack,2048,2048,44,1,3,Green|Red|Gray,8,,,0.0827,0.3557,169.4,15.3,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,17,E6_Series018_early stage,,z-stack,2048,2048,35,1,3,Green|Red|Gray,8,,,0.0453,0.3557,92.7,12.1,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230131_AVG57.lif,scope_PC,L_drive,16.43,18,W8L_Series019,,z-stack,2048,2048,46,1,3,Green|Red|Gray,8,,,0.0876,0.3557,179.3,16.0,yes,AVG57,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,0,W1A1_Series001,,z-stack,2048,791,83,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,29.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,1,W1A1_Series002,,z-stack,2192,939,92,1,3,Green|Red|Gray,8,,,0.0842,0.3552,184.6,32.3,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,2,W1A1_Series003,,z-stack,2048,902,72,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,25.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,3,W1A1_Series004,,z-stack,2048,930,65,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,22.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,4,W1A1_Series005,,z-stack,2048,960,96,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,33.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,5,W1A1_Series006,,z-stack,2048,895,87,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,30.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,6,W2A1_Series007,,z-stack,4096,1741,88,1,3,Green|Red|Gray,8,,,0.0451,0.3552,184.6,30.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,7,W2A1_Series008,,z-stack,2048,939,81,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,28.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,8,W2A1_Series009,,z-stack,2048,939,76,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,26.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,9,W2A1_Series010,,z-stack,2048,967,68,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,23.8,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,10,W2A1_Series011,,z-stack,2048,1015,55,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,19.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,11,W2A1_Series012,,z-stack,2048,1004,75,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,26.3,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,12,W2A1_Series013,,z-stack,2048,875,80,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,28.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,13,E_Series014,,z-stack,2048,2048,29,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,9.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,14,E_Series015,,z-stack,2048,2048,17,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,5.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,15,W3L4_Series016,,z-stack,2048,812,69,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,24.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,16,W3L4_Series017,,z-stack,2048,736,57,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,19.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,17,W3L4_Series018,,z-stack,2048,690,59,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,20.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,18,W3L4_Series019,,z-stack,2048,671,51,1,3,Green|Red|Gray,8,,,0.0901,0.3552,184.6,17.8,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,19,E_Series020_2fold,,z-stack,512,512,38,1,3,Green|Red|Gray,8,,,0.1396,0.3552,71.5,13.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,20,W4L4_Series021,,z-stack,2048,754,72,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,25.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,21,W4L4_Series022,,z-stack,2048,875,74,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,25.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,22,W4L4_Series023,,z-stack,2048,810,70,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,24.5,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,23,W4L4_Series024,,z-stack,2048,856,71,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,24.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,24,W4L4_Series025,,z-stack,2048,755,71,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,24.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,25,W4L4_Series026,,z-stack,2048,745,71,1,3,Green|Red|Gray,8,,,0.0899,0.3552,184.0,24.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,26,W5L_Series027,,z-stack,2048,2048,58,1,3,Green|Red|Gray,8,,,0.1106,0.3552,226.6,20.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,27,E_Series028,,z-stack,512,512,28,1,3,Green|Red|Gray,8,,,0.3181,0.3552,162.9,9.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,28,W6A2_Series029,,z-stack,2048,930,78,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,27.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,29,W6A2_Series030,,z-stack,2048,994,69,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,24.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,30,W6A2_Series031,,z-stack,2048,1022,65,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,22.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,31,W6A2_Series032,,z-stack,2048,1198,66,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,23.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,32,W6A2_Series033,,z-stack,2048,1135,61,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,21.3,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,33,W6A2_Series034,,z-stack,2048,1069,41,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,14.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,34,W6A2_Series035,,z-stack,2048,1025,63,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,22.0,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230203_AH-E.lif,scope_PC,L_drive,14.923,35,W6A2_Series036,,z-stack,2048,838,63,1,3,Green|Red|Gray,8,,,0.0903,0.3552,184.9,22.0,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,0,W1A2_Series001,,z-stack,2384,904,79,1,3,Green|Red|Gray,8,,,0.0774,0.3552,184.6,27.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,1,W1A2_Series002,,z-stack,2216,1130,81,1,3,Green|Red|Gray,8,,,0.0833,0.3552,184.6,28.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,2,W1A2_Series003,,z-stack,2384,1305,64,1,3,Green|Red|Gray,8,,,0.0774,0.3552,184.6,22.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,3,W1A2_Series004,,z-stack,2272,1412,55,1,3,Green|Red|Gray,8,,,0.0813,0.3552,184.6,19.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,4,W1A2_Series005,,z-stack,2272,1301,55,1,3,Green|Red|Gray,8,,,0.0813,0.3552,184.6,19.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,5,W1A2_Series006,,z-stack,2128,1152,46,1,3,Green|Red|Gray,8,,,0.0868,0.3552,184.6,16.0,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,6,W1A2_Series007,,z-stack,2176,997,22,1,3,Green|Red|Gray,8,,,0.0848,0.3552,184.6,7.5,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,7,W1A2_Series008,,z-stack,2352,912,54,1,3,Green|Red|Gray,8,,,0.0785,0.3552,184.6,18.8,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,8,W2A2_Series009,,z-stack,2272,929,79,1,3,Green|Red|Gray,8,,,0.0813,0.3552,184.6,27.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,9,W2A2_Series010,,z-stack,2352,994,35,1,3,Green|Red|Gray,8,,,0.0785,0.3552,184.6,12.1,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,10,W2A2_Series011,,z-stack,2240,1062,31,1,3,Green|Red|Gray,8,,,0.0824,0.3552,184.6,10.7,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,11,W2A2_Series012,,z-stack,2200,1149,22,1,3,Green|Red|Gray,8,,,0.0839,0.3552,184.6,7.5,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,12,W2A2_Series013,,z-stack,2272,1361,56,1,3,Green|Red|Gray,8,,,0.0813,0.3552,184.6,19.5,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,13,W2A2_Series014,,z-stack,2264,1143,19,1,3,Green|Red|Gray,8,,,0.0815,0.3552,184.6,6.4,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,14,W2A2_Series015,,z-stack,2240,1105,26,1,3,Green|Red|Gray,8,,,0.0824,0.3552,184.6,8.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,15,W2A2_Series016,,z-stack,2200,1078,58,1,3,Green|Red|Gray,8,,,0.0839,0.3552,184.6,20.2,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,16,W3A2_Series017,,z-stack,2464,1042,87,1,3,Green|Red|Gray,8,,,0.0749,0.3552,184.6,30.6,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,17,W3A2_Series018,,z-stack,2352,1226,61,1,3,Green|Red|Gray,8,,,0.0785,0.3552,184.6,21.3,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,18,W3A2_Series019,,z-stack,2128,1290,15,1,3,Green|Red|Gray,8,,,0.0868,0.3552,184.6,5.0,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,19,W3A2_Series020,,z-stack,2240,1383,40,1,3,Green|Red|Gray,8,,,0.0824,0.3552,184.6,13.9,yes,,Fazyl A,2023,
\\SLB122E-01\Vidal-Gadea_lab\Adina\dys-1 exprssn pattern_transcriptional reporter strains\230207_AH-E.lif,scope_PC,L_drive,10.27,20,W3A2_Series021,,z-stack,2200,1189,19,1,3,Green|Red|Gray,8,,,0.0839,0.3552,184.6,6.4,yes,,Fazyl A,2023,
