path,ext,size_bytes,mtime
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_1.lsm,.lsm,26461135,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_10.lsm,.lsm,29759812,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_11.lsm,.lsm,29759812,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_12.lsm,.lsm,29759812,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_13.lsm,.lsm,29759812,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_14.lsm,.lsm,29759812,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_15.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_15_Max.lsm,.lsm,1171311,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_16.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_17.lsm,.lsm,1171303,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_18.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_19.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_2.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_20.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_21.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_22.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_23.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_24.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_25.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_26.lsm,.lsm,18764232,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_27.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_28.lsm,.lsm,18764231,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_3.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_4.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_5.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_6.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_7.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_8.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w3\BZ33_CBD5_w3_9.lsm,.lsm,29759809,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_1.lsm,.lsm,36382097,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_10.lsm,.lsm,36357159,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_11.lsm,.lsm,36357160,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_12.lsm,.lsm,36357159,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_13.lsm,.lsm,36357159,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_13_Max.lsm,.lsm,1171311,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_14.lsm,.lsm,27560695,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_15.lsm,.lsm,27560695,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_16.lsm,.lsm,27560695,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_17.lsm,.lsm,27560696,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_18.lsm,.lsm,27560696,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_2.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_3.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_4.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_5.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_6.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_7.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_8.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w4\BZ33_CBD5_w4_9.lsm,.lsm,36357157,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_1.lsm,.lsm,28660251,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_10.lsm,.lsm,33058485,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_11.lsm,.lsm,29759811,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_12.lsm,.lsm,29759811,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_13.lsm,.lsm,29759811,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_14.lsm,.lsm,60547435,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_15.lsm,.lsm,60547435,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_16.lsm,.lsm,62746551,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_17.lsm,.lsm,62746551,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_17_Max.lsm,.lsm,1171311,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_2.lsm,.lsm,28660251,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_3.lsm,.lsm,28660251,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_4.lsm,.lsm,35257599,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_5.lsm,.lsm,29759809,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_6.lsm,.lsm,29759809,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_7.lsm,.lsm,33058483,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_8.lsm,.lsm,33058483,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w5\BZ33_CBD5_w5_9.lsm,.lsm,33058483,2018-09-14
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\113018_BZ33_IB3%D5_full worm\BZ33_IB3%D5_full worm_1.lsm,.lsm,65203111,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\113018_BZ33_IB3%D5_full worm\BZ33_IB3%D5_full worm_2.lsm,.lsm,81485957,2018-11-30
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\113018_BZ33_IB3%D5_full worm\BZ33_IB3%D5_full worm_3.lsm,.lsm,65203111,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\113018_BZ33_IB3%D5_full worm\BZ33_IB3%D5_full worm_4.lsm,.lsm,73344534,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\113018_BZ33_IB3%D5_full worm\BZ33_IB3%D5_full worm_5.lsm,.lsm,16354580,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_1.lsm,.lsm,61470361,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_2.lsm,.lsm,52677749,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_2_Max.lsm,.lsm,1951345,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_3.lsm,.lsm,17607061,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_4.lsm,.lsm,17607063,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_5.lsm,.lsm,35142409,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_6.lsm,.lsm,43910082,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_7.lsm,.lsm,43910082,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\12118_HKK22_CB3%D5_100x_full worm\HKK22_CB3%D5_8.lsm,.lsm,35142409,2018-12-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_1.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_10.lsm,.lsm,6647387,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_11.lsm,.lsm,7273639,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_12.lsm,.lsm,5708009,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_13.lsm,.lsm,5394883,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_14.lsm,.lsm,5394883,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_2.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_2_Max.lsm,.lsm,384873,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_3.lsm,.lsm,6334259,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_4.lsm,.lsm,7273637,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_5.lsm,.lsm,5394881,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_6.lsm,.lsm,7273637,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_7.lsm,.lsm,6021133,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_8.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CB3%D5_full worm\BZ33_CB3%D5_9.lsm,.lsm,5081755,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_1.lsm,.lsm,6960505,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_10.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_11.lsm,.lsm,6960507,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_12.lsm,.lsm,8839263,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_13.lsm,.lsm,6647381,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_14.lsm,.lsm,8213011,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_15.lsm,.lsm,8526137,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_16.lsm,.lsm,6647381,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_17.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_18.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_19.lsm,.lsm,8839263,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_2.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_20.lsm,.lsm,8213011,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_21.lsm,.lsm,7586759,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_3.lsm,.lsm,7273631,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_4.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_5.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_6.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_7.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_8.lsm,.lsm,7586757,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5\BZ33_CD5_9.lsm,.lsm,7273631,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_1.lsm,.lsm,6960507,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_10.lsm,.lsm,7899887,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_11.lsm,.lsm,9152391,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_2.lsm,.lsm,8213011,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_3.lsm,.lsm,8213011,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_4.lsm,.lsm,7899885,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_5.lsm,.lsm,7586759,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_6.lsm,.lsm,6334255,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_7.lsm,.lsm,9778641,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_8.lsm,.lsm,9778641,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\BZ33_CD5_full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_9.lsm,.lsm,9778641,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_1.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_10.lsm,.lsm,6960509,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_11.lsm,.lsm,6021131,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_12.lsm,.lsm,6647383,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_13.lsm,.lsm,8839265,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Full worms 100x\N2_CB3%D5_full worm\N2_CB3%D5_14.lsm,.lsm,8213013,2018-11-28
